YEAR,DOY,Hour,Kp index,R (Sunspot No.),"Dst-index, nT","ap_index, nT",f10.7_index
2020,30,13,23,12,-4,9,71.9
2020,30,14,23,12,-6,9,71.9
2020,30,15,33,12,-2,18,71.9
2020,30,16,33,12,-5,18,71.9
2020,30,17,33,12,-13,18,71.9
2020,30,18,33,12,-20,18,71.9
2020,30,19,33,12,-22,18,71.9
2020,30,20,33,12,-22,18,71.9
2020,30,21,30,12,-21,15,71.9
2020,30,22,30,12,-23,15,71.9
2020,30,23,30,12,-23,15,71.9
2020,31,0,23,12,-20,9,71.7
2020,31,1,23,12,-20,9,71.7
2020,31,2,23,12,-18,9,71.7
2020,31,3,37,12,-17,22,71.7
2020,31,4,37,12,-18,22,71.7
2020,31,5,37,12,-16,22,71.7
2020,31,6,17,12,-16,6,71.7
2020,31,7,17,12,-17,6,71.7
2020,31,8,17,12,-18,6,71.7
2020,31,9,20,12,-20,7,71.7
2020,31,10,20,12,-19,7,71.7
2020,31,11,20,12,-18,7,71.7
2020,31,12,10,12,-9,4,71.7
2020,31,13,10,12,-6,4,71.7
2020,31,14,10,12,-5,4,71.7
2020,31,15,7,12,-6,3,71.7
2020,31,16,7,12,-7,3,71.7
2020,31,17,7,12,-10,3,71.7
2020,31,18,0,12,-11,0,71.7
2020,31,19,0,12,-11,0,71.7
2020,31,20,0,12,-11,0,71.7
2020,31,21,13,12,-14,5,71.7
2020,31,22,13,12,-12,5,71.7
2020,31,23,13,12,-13,5,71.7
2020,32,0,10,6,-19,4,70.4
2020,32,1,10,6,-19,4,70.4
2020,32,2,10,6,-16,4,70.4
2020,32,3,3,6,-12,2,70.4
2020,32,4,3,6,-10,2,70.4
2020,32,5,3,6,-9,2,70.4
2020,32,6,10,6,-9,4,70.4
2020,32,7,10,6,-6,4,70.4
2020,32,8,10,6,-3,4,70.4
2020,32,9,7,6,-3,3,70.4
2020,32,10,7,6,-3,3,70.4
2020,32,11,7,6,1,3,70.4
2020,32,12,20,6,3,7,70.4
2020,32,13,20,6,-1,7,70.4
2020,32,14,20,6,-5,7,70.4
2020,32,15,20,6,-7,7,70.4
2020,32,16,20,6,-8,7,70.4
2020,32,17,20,6,-9,7,70.4
2020,32,18,17,6,-11,6,70.4
2020,32,19,17,6,-9,6,70.4
2020,32,20,17,6,-6,6,70.4
2020,32,21,23,6,-9,9,70.4
2020,32,22,23,6,-17,9,70.4
2020,32,23,23,6,-17,9,70.4
2020,33,0,20,0,-13,7,70.2
2020,33,1,20,0,-9,7,70.2
2020,33,2,20,0,-4,7,70.2
2020,33,3,10,0,-2,4,70.2
2020,33,4,10,0,-4,4,70.2
2020,33,5,10,0,-5,4,70.2
2020,33,6,10,0,-5,4,70.2
2020,33,7,10,0,-4,4,70.2
2020,33,8,10,0,-1,4,70.2
2020,33,9,7,0,1,3,70.2
2020,33,10,7,0,2,3,70.2
2020,33,11,7,0,2,3,70.2
2020,33,12,3,0,1,2,70.2
2020,33,13,3,0,1,2,70.2
2020,33,14,3,0,0,2,70.2
2020,33,15,13,0,-2,5,70.2
2020,33,16,13,0,-3,5,70.2
2020,33,17,13,0,-6,5,70.2
2020,33,18,23,0,-8,9,70.2
2020,33,19,23,0,-12,9,70.2
2020,33,20,23,0,-13,9,70.2
2020,33,21,23,0,-10,9,70.2
2020,33,22,23,0,-12,9,70.2
2020,33,23,23,0,-13,9,70.2
2020,34,0,13,0,-13,5,70.0
2020,34,1,13,0,-10,5,70.0
2020,34,2,13,0,-6,5,70.0
2020,34,3,20,0,-4,7,70.0
2020,34,4,20,0,-6,7,70.0
2020,34,5,20,0,-9,7,70.0
2020,34,6,13,0,-10,5,70.0
2020,34,7,13,0,-10,5,70.0
2020,34,8,13,0,-7,5,70.0
2020,34,9,3,0,-7,2,70.0
2020,34,10,3,0,-7,2,70.0
2020,34,11,3,0,-7,2,70.0
2020,34,12,3,0,-7,2,70.0
2020,34,13,3,0,-6,2,70.0
2020,34,14,3,0,-8,2,70.0
2020,34,15,3,0,-9,2,70.0
2020,34,16,3,0,-10,2,70.0
2020,34,17,3,0,-11,2,70.0
2020,34,18,10,0,-10,4,70.0
2020,34,19,10,0,-6,4,70.0
2020,34,20,10,0,-3,4,70.0
2020,34,21,3,0,1,2,70.0
2020,34,22,3,0,4,2,70.0
2020,34,23,3,0,5,2,70.0
2020,35,0,20,0,6,7,68.3
2020,35,1,20,0,9,7,68.3
2020,35,2,20,0,7,7,68.3
2020,35,3,17,0,4,6,68.3
2020,35,4,17,0,5,6,68.3
2020,35,5,17,0,6,6,68.3
2020,35,6,7,0,5,3,68.3
2020,35,7,7,0,1,3,68.3
2020,35,8,7,0,-2,3,68.3
2020,35,9,10,0,-5,4,68.3
2020,35,10,10,0,-6,4,68.3
2020,35,11,10,0,-3,4,68.3
2020,35,12,7,0,-1,3,68.3
2020,35,13,7,0,-2,3,68.3
2020,35,14,7,0,-3,3,68.3
2020,35,15,13,0,-5,5,68.3
2020,35,16,13,0,-2,5,68.3
2020,35,17,13,0,-1,5,68.3
2020,35,18,13,0,0,5,68.3
2020,35,19,13,0,-7,5,68.3
2020,35,20,13,0,-11,5,68.3
2020,35,21,27,0,-10,12,68.3
2020,35,22,27,0,-10,12,68.3
2020,35,23,27,0,-10,12,68.3
2020,36,0,17,0,-5,6,68.6
2020,36,1,17,0,-3,6,68.6
2020,36,2,17,0,1,6,68.6
2020,36,3,20,0,-1,7,68.6
2020,36,4,20,0,-4,7,68.6
2020,36,5,20,0,-9,7,68.6
2020,36,6,13,0,-11,5,68.6
2020,36,7,13,0,-10,5,68.6
2020,36,8,13,0,-7,5,68.6
2020,36,9,17,0,-7,6,68.6
2020,36,10,17,0,-9,6,68.6
2020,36,11,17,0,-6,6,68.6
2020,36,12,10,0,-4,4,68.6
2020,36,13,10,0,-3,4,68.6
2020,36,14,10,0,-5,4,68.6
2020,36,15,3,0,-7,2,68.6
2020,36,16,3,0,-9,2,68.6
2020,36,17,3,0,-9,2,68.6
2020,36,18,7,0,-6,3,68.6
2020,36,19,7,0,-6,3,68.6
2020,36,20,7,0,-10,3,68.6
2020,36,21,3,0,-9,2,68.6
2020,36,22,3,0,-7,2,68.6
2020,36,23,3,0,-6,2,68.6
2020,37,0,7,0,-5,3,69.3
2020,37,1,7,0,-3,3,69.3
2020,37,2,7,0,1,3,69.3
2020,37,3,23,0,2,9,69.3
2020,37,4,23,0,4,9,69.3
2020,37,5,23,0,6,9,69.3
2020,37,6,40,0,-6,27,69.3
2020,37,7,40,0,-17,27,69.3
2020,37,8,40,0,-13,27,69.3
2020,37,9,30,0,-2,15,69.3
2020,37,10,30,0,2,15,69.3
2020,37,11,30,0,0,15,69.3
2020,37,12,30,0,0,15,69.3
2020,37,13,30,0,-4,15,69.3
2020,37,14,30,0,-7,15,69.3
2020,37,15,23,0,-8,9,69.3
2020,37,16,23,0,-8,9,69.3
2020,37,17,23,0,-10,9,69.3
2020,37,18,40,0,-8,27,69.3
2020,37,19,40,0,-8,27,69.3
2020,37,20,40,0,-21,27,69.3
2020,37,21,30,0,-16,15,69.3
2020,37,22,30,0,-10,15,69.3
2020,37,23,30,0,-7,15,69.3
2020,38,0,30,0,-1,15,68.9
2020,38,1,30,0,-1,15,68.9
2020,38,2,30,0,-1,15,68.9
2020,38,3,30,0,-9,15,68.9
2020,38,4,30,0,-7,15,68.9
2020,38,5,30,0,-5,15,68.9
2020,38,6,30,0,-9,15,68.9
2020,38,7,30,0,-12,15,68.9
2020,38,8,30,0,-10,15,68.9
2020,38,9,13,0,-9,5,68.9
2020,38,10,13,0,-10,5,68.9
2020,38,11,13,0,-10,5,68.9
2020,38,12,30,0,-13,15,68.9
2020,38,13,30,0,-15,15,68.9
2020,38,14,30,0,-13,15,68.9
2020,38,15,27,0,-14,12,68.9
2020,38,16,27,0,-15,12,68.9
2020,38,17,27,0,-14,12,68.9
2020,38,18,27,0,-12,12,68.9
2020,38,19,27,0,-10,12,68.9
2020,38,20,27,0,-9,12,68.9
2020,38,21,33,0,-12,18,68.9
2020,38,22,33,0,-16,18,68.9
2020,38,23,33,0,-17,18,68.9
2020,39,0,27,0,-19,12,70.0
2020,39,1,27,0,-16,12,70.0
2020,39,2,27,0,-13,12,70.0
2020,39,3,17,0,-12,6,70.0
2020,39,4,17,0,-12,6,70.0
2020,39,5,17,0,-15,6,70.0
2020,39,6,7,0,-16,3,70.0
2020,39,7,7,0,-14,3,70.0
2020,39,8,7,0,-12,3,70.0
2020,39,9,7,0,-12,3,70.0
2020,39,10,7,0,-10,3,70.0
2020,39,11,7,0,-8,3,70.0
2020,39,12,20,0,-6,7,70.0
2020,39,13,20,0,-6,7,70.0
2020,39,14,20,0,-9,7,70.0
2020,39,15,13,0,-11,5,70.0
2020,39,16,13,0,-16,5,70.0
2020,39,17,13,0,-18,5,70.0
2020,39,18,13,0,-19,5,70.0
2020,39,19,13,0,-20,5,70.0
2020,39,20,13,0,-18,5,70.0
2020,39,21,13,0,-19,5,70.0
2020,39,22,13,0,-19,5,70.0
2020,39,23,13,0,-20,5,70.0
2020,40,0,27,0,-16,12,68.8
2020,40,1,27,0,-12,12,68.8
2020,40,2,27,0,-7,12,68.8
2020,40,3,17,0,-2,6,68.8
2020,40,4,17,0,-3,6,68.8
2020,40,5,17,0,-8,6,68.8
2020,40,6,10,0,-9,4,68.8
2020,40,7,10,0,-14,4,68.8
2020,40,8,10,0,-17,4,68.8
2020,40,9,10,0,-16,4,68.8
2020,40,10,10,0,-12,4,68.8
2020,40,11,10,0,-9,4,68.8
2020,40,12,7,0,-6,3,68.8
2020,40,13,7,0,-4,3,68.8
2020,40,14,7,0,-5,3,68.8
2020,40,15,17,0,-6,6,68.8
2020,40,16,17,0,-6,6,68.8
2020,40,17,17,0,-6,6,68.8
2020,40,18,17,0,-5,6,68.8
2020,40,19,17,0,-5,6,68.8
2020,40,20,17,0,-6,6,68.8
2020,40,21,20,0,-8,7,68.8
2020,40,22,20,0,-12,7,68.8
2020,40,23,20,0,-13,7,68.8
2020,41,0,20,0,-9,7,68.3
2020,41,1,20,0,-6,7,68.3
2020,41,2,20,0,-2,7,68.3
2020,41,3,10,0,-1,4,68.3
2020,41,4,10,0,0,4,68.3
2020,41,5,10,0,-3,4,68.3
2020,41,6,17,0,-5,6,68.3
2020,41,7,17,0,-8,6,68.3
2020,41,8,17,0,-10,6,68.3
2020,41,9,10,0,-10,4,68.3
2020,41,10,10,0,-6,4,68.3
2020,41,11,10,0,-4,4,68.3
2020,41,12,7,0,-1,3,68.3
2020,41,13,7,0,-1,3,68.3
2020,41,14,7,0,-1,3,68.3
2020,41,15,7,0,-1,3,68.3
2020,41,16,7,0,0,3,68.3
2020,41,17,7,0,0,3,68.3
2020,41,18,10,0,2,4,68.3
2020,41,19,10,0,5,4,68.3
2020,41,20,10,0,0,4,68.3
2020,41,21,13,0,0,5,68.3
2020,41,22,13,0,0,5,68.3
2020,41,23,13,0,-6,5,68.3
2020,42,0,27,0,-1,12,69.3
2020,42,1,27,0,-1,12,69.3
2020,42,2,27,0,0,12,69.3
2020,42,3,30,0,3,15,69.3
2020,42,4,30,0,-2,15,69.3
2020,42,5,30,0,-4,15,69.3
2020,42,6,17,0,-7,6,69.3
2020,42,7,17,0,-8,6,69.3
2020,42,8,17,0,-9,6,69.3
2020,42,9,3,0,-7,2,69.3
2020,42,10,3,0,-6,2,69.3
2020,42,11,3,0,-7,2,69.3
2020,42,12,0,0,-6,0,69.3
2020,42,13,0,0,-4,0,69.3
2020,42,14,0,0,-1,0,69.3
2020,42,15,0,0,-6,0,69.3
2020,42,16,0,0,-1,0,69.3
2020,42,17,0,0,0,0,69.3
2020,42,18,7,0,2,3,69.3
2020,42,19,7,0,2,3,69.3
2020,42,20,7,0,4,3,69.3
2020,42,21,13,0,3,5,69.3
2020,42,22,13,0,3,5,69.3
2020,42,23,13,0,-1,5,69.3
2020,43,0,17,0,-2,6,69.8
2020,43,1,17,0,1,6,69.8
2020,43,2,17,0,5,6,69.8
2020,43,3,20,0,8,7,69.8
2020,43,4,20,0,9,7,69.8
2020,43,5,20,0,9,7,69.8
2020,43,6,13,0,8,5,69.8
2020,43,7,13,0,6,5,69.8
2020,43,8,13,0,6,5,69.8
2020,43,9,20,0,-1,7,69.8
2020,43,10,20,0,-8,7,69.8
2020,43,11,20,0,-7,7,69.8
2020,43,12,7,0,1,3,69.8
2020,43,13,7,0,3,3,69.8
2020,43,14,7,0,4,3,69.8
2020,43,15,0,0,1,0,69.8
2020,43,16,0,0,-1,0,69.8
2020,43,17,0,0,-4,0,69.8
2020,43,18,0,0,-5,0,69.8
2020,43,19,0,0,-5,0,69.8
2020,43,20,0,0,-6,0,69.8
2020,43,21,13,0,-8,5,69.8
2020,43,22,13,0,-8,5,69.8
2020,43,23,13,0,-7,5,69.8
2020,44,0,3,0,-4,2,69.4
2020,44,1,3,0,0,2,69.4
2020,44,2,3,0,2,2,69.4
2020,44,3,0,0,3,0,69.4
2020,44,4,0,0,3,0,69.4
2020,44,5,0,0,2,0,69.4
2020,44,6,7,0,2,3,69.4
2020,44,7,7,0,1,3,69.4
2020,44,8,7,0,0,3,69.4
2020,44,9,3,0,2,2,69.4
2020,44,10,3,0,0,2,69.4
2020,44,11,3,0,1,2,69.4
2020,44,12,0,0,1,0,69.4
2020,44,13,0,0,2,0,69.4
2020,44,14,0,0,4,0,69.4
2020,44,15,3,0,5,2,69.4
2020,44,16,3,0,3,2,69.4
2020,44,17,3,0,4,2,69.4
2020,44,18,3,0,3,2,69.4
2020,44,19,3,0,3,2,69.4
2020,44,20,3,0,3,2,69.4
2020,44,21,13,0,1,5,69.4
2020,44,22,13,0,0,5,69.4
2020,44,23,13,0,1,5,69.4
2020,45,0,17,0,1,6,69.5
2020,45,1,17,0,1,6,69.5
2020,45,2,17,0,2,6,69.5
2020,45,3,10,0,3,4,69.5
2020,45,4,10,0,5,4,69.5
2020,45,5,10,0,6,4,69.5
2020,45,6,3,0,6,2,69.5
2020,45,7,3,0,6,2,69.5
2020,45,8,3,0,9,2,69.5
2020,45,9,0,0,9,0,69.5
2020,45,10,0,0,9,0,69.5
2020,45,11,0,0,9,0,69.5
2020,45,12,0,0,8,0,69.5
2020,45,13,0,0,7,0,69.5
2020,45,14,0,0,4,0,69.5
2020,45,15,0,0,2,0,69.5
2020,45,16,0,0,3,0,69.5
2020,45,17,0,0,5,0,69.5
2020,45,18,0,0,5,0,69.5
2020,45,19,0,0,6,0,69.5
2020,45,20,0,0,7,0,69.5
2020,45,21,7,0,10,3,69.5
2020,45,22,7,0,11,3,69.5
2020,45,23,7,0,9,3,69.5
2020,46,0,10,0,8,4,68.8
2020,46,1,10,0,9,4,68.8
2020,46,2,10,0,10,4,68.8
2020,46,3,0,0,11,0,68.8
2020,46,4,0,0,8,0,68.8
2020,46,5,0,0,5,0,68.8
2020,46,6,0,0,4,0,68.8
2020,46,7,0,0,7,0,68.8
2020,46,8,0,0,12,0,68.8
2020,46,9,20,0,15,7,68.8
2020,46,10,20,0,14,7,68.8
2020,46,11,20,0,7,7,68.8
2020,46,12,27,0,4,12,68.8
2020,46,13,27,0,2,12,68.8
2020,46,14,27,0,3,12,68.8
2020,46,15,10,0,5,4,68.8
2020,46,16,10,0,7,4,68.8
2020,46,17,10,0,3,4,68.8
2020,46,18,7,0,1,3,68.8
2020,46,19,7,0,2,3,68.8
2020,46,20,7,0,3,3,68.8
2020,46,21,7,0,7,3,68.8
2020,46,22,7,0,5,3,68.8
2020,46,23,7,0,3,3,68.8
2020,47,0,23,0,1,9,68.8
2020,47,1,23,0,2,9,68.8
2020,47,2,23,0,4,9,68.8
2020,47,3,7,0,1,3,68.8
2020,47,4,7,0,-3,3,68.8
2020,47,5,7,0,-5,3,68.8
2020,47,6,0,0,-3,0,68.8
2020,47,7,0,0,-2,0,68.8
2020,47,8,0,0,-1,0,68.8
2020,47,9,7,0,0,3,68.8
2020,47,10,7,0,4,3,68.8
2020,47,11,7,0,5,3,68.8
2020,47,12,3,0,6,2,68.8
2020,47,13,3,0,3,2,68.8
2020,47,14,3,0,-2,2,68.8
2020,47,15,3,0,-5,2,68.8
2020,47,16,3,0,-4,2,68.8
2020,47,17,3,0,-4,2,68.8
2020,47,18,0,0,-3,0,68.8
2020,47,19,0,0,0,0,68.8
2020,47,20,0,0,1,0,68.8
2020,47,21,0,0,1,0,68.8
2020,47,22,0,0,3,0,68.8
2020,47,23,0,0,5,0,68.8
2020,48,0,13,0,3,5,69.0
2020,48,1,13,0,0,5,69.0
2020,48,2,13,0,2,5,69.0
2020,48,3,3,0,1,2,69.0
2020,48,4,3,0,0,2,69.0
2020,48,5,3,0,1,2,69.0
2020,48,6,13,0,-1,5,69.0
2020,48,7,13,0,-2,5,69.0
2020,48,8,13,0,-4,5,69.0
2020,48,9,7,0,-5,3,69.0
2020,48,10,7,0,-4,3,69.0
2020,48,11,7,0,-1,3,69.0
2020,48,12,10,0,1,4,69.0
2020,48,13,10,0,0,4,69.0
2020,48,14,10,0,0,4,69.0
2020,48,15,13,0,-2,5,69.0
2020,48,16,13,0,0,5,69.0
2020,48,17,13,0,0,5,69.0
2020,48,18,30,0,-1,15,69.0
2020,48,19,30,0,-4,15,69.0
2020,48,20,30,0,-9,15,69.0
2020,48,21,30,0,-13,15,69.0
2020,48,22,30,0,-13,15,69.0
2020,48,23,30,0,-6,15,69.0
2020,49,0,7,0,-3,3,69.4
2020,49,1,7,0,-2,3,69.4
2020,49,2,7,0,-3,3,69.4
2020,49,3,23,0,-3,9,69.4
2020,49,4,23,0,-7,9,69.4
2020,49,5,23,0,-14,9,69.4
2020,49,6,37,0,-21,22,69.4
2020,49,7,37,0,-24,22,69.4
2020,49,8,37,0,-21,22,69.4
2020,49,9,20,0,-22,7,69.4
2020,49,10,20,0,-24,7,69.4
2020,49,11,20,0,-26,7,69.4
2020,49,12,30,0,-28,15,69.4
2020,49,13,30,0,-30,15,69.4
2020,49,14,30,0,-37,15,69.4
2020,49,15,30,0,-49,15,69.4
2020,49,16,30,0,-52,15,69.4
2020,49,17,30,0,-52,15,69.4
2020,49,18,33,0,-51,18,69.4
2020,49,19,33,0,-50,18,69.4
2020,49,20,33,0,-47,18,69.4
2020,49,21,27,0,-39,12,69.4
2020,49,22,27,0,-31,12,69.4
2020,49,23,27,0,-28,12,69.4
2020,50,0,23,0,-22,9,69.4
2020,50,1,23,0,-16,9,69.4
2020,50,2,23,0,-11,9,69.4
2020,50,3,40,0,-16,27,69.4
2020,50,4,40,0,-29,27,69.4
2020,50,5,40,0,-31,27,69.4
2020,50,6,33,0,-25,18,69.4
2020,50,7,33,0,-26,18,69.4
2020,50,8,33,0,-32,18,69.4
2020,50,9,33,0,-32,18,69.4
2020,50,10,33,0,-33,18,69.4
2020,50,11,33,0,-27,18,69.4
2020,50,12,20,0,-27,7,69.4
2020,50,13,20,0,-25,7,69.4
2020,50,14,20,0,-23,7,69.4
2020,50,15,13,0,-24,5,69.4
2020,50,16,13,0,-24,5,69.4
2020,50,17,13,0,-23,5,69.4
2020,50,18,10,0,-23,4,69.4
2020,50,19,10,0,-23,4,69.4
2020,50,20,10,0,-22,4,69.4
2020,50,21,17,0,-20,6,69.4
2020,50,22,17,0,-21,6,69.4
2020,50,23,17,0,-22,6,69.4
2020,51,0,23,0,-21,9,69.2
2020,51,1,23,0,-17,9,69.2
2020,51,2,23,0,-15,9,69.2
2020,51,3,27,0,-16,12,69.2
2020,51,4,27,0,-18,12,69.2
2020,51,5,27,0,-21,12,69.2
2020,51,6,17,0,-20,6,69.2
2020,51,7,17,0,-16,6,69.2
2020,51,8,17,0,-13,6,69.2
2020,51,9,10,0,-11,4,69.2
2020,51,10,10,0,-10,4,69.2
2020,51,11,10,0,-11,4,69.2
2020,51,12,17,0,-15,6,69.2
2020,51,13,17,0,-17,6,69.2
2020,51,14,17,0,-18,6,69.2
2020,51,15,7,0,-16,3,69.2
2020,51,16,7,0,-12,3,69.2
2020,51,17,7,0,-10,3,69.2
2020,51,18,23,0,-8,9,69.2
2020,51,19,23,0,-2,9,69.2
2020,51,20,23,0,-2,9,69.2
2020,51,21,23,0,-2,9,69.2
2020,51,22,23,0,-13,9,69.2
2020,51,23,23,0,-17,9,69.2
2020,52,0,37,0,-13,22,69.6
2020,52,1,37,0,-11,22,69.6
2020,52,2,37,0,-8,22,69.6
2020,52,3,27,0,-9,12,69.6
2020,52,4,27,0,-13,12,69.6
2020,52,5,27,0,-21,12,69.6
2020,52,6,27,0,-25,12,69.6
2020,52,7,27,0,-22,12,69.6
2020,52,8,27,0,-24,12,69.6
2020,52,9,33,0,-21,18,69.6
2020,52,10,33,0,-16,18,69.6
2020,52,11,33,0,-13,18,69.6
2020,52,12,17,0,-9,6,69.6
2020,52,13,17,0,-12,6,69.6
2020,52,14,17,0,-10,6,69.6
2020,52,15,30,0,-10,15,69.6
2020,52,16,30,0,-15,15,69.6
2020,52,17,30,0,-17,15,69.6
2020,52,18,13,0,-13,5,69.6
2020,52,19,13,0,-10,5,69.6
2020,52,20,13,0,-11,5,69.6
2020,52,21,30,0,-11,15,69.6
2020,52,22,30,0,-12,15,69.6
2020,52,23,30,0,-12,15,69.6
2020,53,0,27,0,-13,12,70.7
2020,53,1,27,0,-12,12,70.7
2020,53,2,27,0,-15,12,70.7
2020,53,3,20,0,-14,7,70.7
2020,53,4,20,0,-13,7,70.7
2020,53,5,20,0,-11,7,70.7
2020,53,6,13,0,-12,5,70.7
2020,53,7,13,0,-14,5,70.7
2020,53,8,13,0,-15,5,70.7
2020,53,9,17,0,-13,6,70.7
2020,53,10,17,0,-15,6,70.7
2020,53,11,17,0,-13,6,70.7
2020,53,12,17,0,-8,6,70.7
2020,53,13,17,0,-4,6,70.7
2020,53,14,17,0,-5,6,70.7
2020,53,15,20,0,-5,7,70.7
2020,53,16,20,0,-10,7,70.7
2020,53,17,20,0,-10,7,70.7
2020,53,18,27,0,-13,12,70.7
2020,53,19,27,0,-14,12,70.7
2020,53,20,27,0,-14,12,70.7
2020,53,21,17,0,-14,6,70.7
2020,53,22,17,0,-16,6,70.7
2020,53,23,17,0,-15,6,70.7
2020,54,0,7,0,-13,3,68.8
2020,54,1,7,0,-10,3,68.8
2020,54,2,7,0,-5,3,68.8
2020,54,3,3,0,-4,2,68.8
2020,54,4,3,0,-5,2,68.8
2020,54,5,3,0,-8,2,68.8
2020,54,6,10,0,-8,4,68.8
2020,54,7,10,0,-9,4,68.8
2020,54,8,10,0,-10,4,68.8
2020,54,9,3,0,-12,2,68.8
2020,54,10,3,0,-10,2,68.8
2020,54,11,3,0,-10,2,68.8
2020,54,12,3,0,-9,2,68.8
2020,54,13,3,0,-8,2,68.8
2020,54,14,3,0,-8,2,68.8
2020,54,15,13,0,-8,5,68.8
2020,54,16,13,0,-5,5,68.8
2020,54,17,13,0,-3,5,68.8
2020,54,18,20,0,-6,7,68.8
2020,54,19,20,0,-9,7,68.8
2020,54,20,20,0,-13,7,68.8
2020,54,21,23,0,-16,9,68.8
2020,54,22,23,0,-19,9,68.8
2020,54,23,23,0,-20,9,68.8
2020,55,0,20,0,-17,7,68.7
2020,55,1,20,0,-14,7,68.7
2020,55,2,20,0,-10,7,68.7
2020,55,3,17,0,-9,6,68.7
2020,55,4,17,0,-12,6,68.7
2020,55,5,17,0,-13,6,68.7
2020,55,6,0,0,-14,0,68.7
2020,55,7,0,0,-13,0,68.7
2020,55,8,0,0,-13,0,68.7
2020,55,9,3,0,-13,2,68.7
2020,55,10,3,0,-12,2,68.7
2020,55,11,3,0,-12,2,68.7
2020,55,12,7,0,-13,3,68.7
2020,55,13,7,0,-12,3,68.7
2020,55,14,7,0,-9,3,68.7
2020,55,15,3,0,-7,2,68.7
2020,55,16,3,0,-6,2,68.7
2020,55,17,3,0,-7,2,68.7
2020,55,18,7,0,-7,3,68.7
2020,55,19,7,0,-6,3,68.7
2020,55,20,7,0,-11,3,68.7
2020,55,21,13,0,-16,5,68.7
2020,55,22,13,0,-16,5,68.7
2020,55,23,13,0,-13,5,68.7
2020,56,0,13,0,-11,5,69.1
2020,56,1,13,0,-9,5,69.1
2020,56,2,13,0,-8,5,69.1
2020,56,3,3,0,-7,2,69.1
2020,56,4,3,0,-7,2,69.1
2020,56,5,3,0,-8,2,69.1
2020,56,6,3,0,-8,2,69.1
2020,56,7,3,0,-8,2,69.1
2020,56,8,3,0,-7,2,69.1
2020,56,9,3,0,-6,2,69.1
2020,56,10,3,0,-6,2,69.1
2020,56,11,3,0,-7,2,69.1
2020,56,12,7,0,-8,3,69.1
2020,56,13,7,0,-8,3,69.1
2020,56,14,7,0,-5,3,69.1
2020,56,15,0,0,-3,0,69.1
2020,56,16,0,0,-1,0,69.1
2020,56,17,0,0,-1,0,69.1
2020,56,18,0,0,-1,0,69.1
2020,56,19,0,0,-3,0,69.1
2020,56,20,0,0,-3,0,69.1
2020,56,21,3,0,-3,2,69.1
2020,56,22,3,0,-5,2,69.1
2020,56,23,3,0,-4,2,69.1
2020,57,0,3,0,-3,2,68.7
2020,57,1,3,0,-2,2,68.7
2020,57,2,3,0,-1,2,68.7
2020,57,3,3,0,-3,2,68.7
2020,57,4,3,0,-2,2,68.7
2020,57,5,3,0,1,2,68.7
2020,57,6,7,0,2,3,68.7
2020,57,7,7,0,1,3,68.7
2020,57,8,7,0,1,3,68.7
2020,57,9,0,0,2,0,68.7
2020,57,10,0,0,3,0,68.7
2020,57,11,0,0,4,0,68.7
2020,57,12,7,0,2,3,68.7
2020,57,13,7,0,3,3,68.7
2020,57,14,7,0,5,3,68.7
2020,57,15,3,0,5,2,68.7
2020,57,16,3,0,4,2,68.7
2020,57,17,3,0,2,2,68.7
2020,57,18,23,0,1,9,68.7
2020,57,19,23,0,-1,9,68.7
2020,57,20,23,0,-7,9,68.7
2020,57,21,10,0,-2,4,68.7
2020,57,22,10,0,1,4,68.7
2020,57,23,10,0,3,4,68.7
2020,58,0,20,0,1,7,69.6
2020,58,1,20,0,-2,7,69.6
2020,58,2,20,0,-3,7,69.6
2020,58,3,0,0,-4,0,69.6
2020,58,4,0,0,-3,0,69.6
2020,58,5,0,0,1,0,69.6
2020,58,6,3,0,0,2,69.6
2020,58,7,3,0,-2,2,69.6
2020,58,8,3,0,-6,2,69.6
2020,58,9,7,0,-11,3,69.6
2020,58,10,7,0,-14,3,69.6
2020,58,11,7,0,-15,3,69.6
2020,58,12,7,0,-9,3,69.6
2020,58,13,7,0,-6,3,69.6
2020,58,14,7,0,-2,3,69.6
2020,58,15,3,0,-1,2,69.6
2020,58,16,3,0,-1,2,69.6
2020,58,17,3,0,-2,2,69.6
2020,58,18,3,0,-2,2,69.6
2020,58,19,3,0,-2,2,69.6
2020,58,20,3,0,-3,2,69.6
2020,58,21,7,0,-2,3,69.6
2020,58,22,7,0,-4,3,69.6
2020,58,23,7,0,-7,3,69.6
2020,59,0,17,0,-8,6,69.3
2020,59,1,17,0,-7,6,69.3
2020,59,2,17,0,-5,6,69.3
2020,59,3,17,0,-4,6,69.3
2020,59,4,17,0,-2,6,69.3
2020,59,5,17,0,-2,6,69.3
2020,59,6,10,0,-3,4,69.3
2020,59,7,10,0,-2,4,69.3
2020,59,8,10,0,-1,4,69.3
2020,59,9,17,0,-3,6,69.3
2020,59,10,17,0,-5,6,69.3
2020,59,11,17,0,-5,6,69.3
2020,59,12,13,0,-2,5,69.3
2020,59,13,13,0,-4,5,69.3
2020,59,14,13,0,0,5,69.3
2020,59,15,13,0,5,5,69.3
2020,59,16,13,0,5,5,69.3
2020,59,17,13,0,4,5,69.3
2020,59,18,7,0,4,3,69.3
2020,59,19,7,0,4,3,69.3
2020,59,20,7,0,4,3,69.3
2020,59,21,23,0,5,9,69.3
2020,59,22,23,0,-1,9,69.3
